"drugbank_id"	"pert_id"	"inchi_key"	"cmap_name"	"compound_aliases"	"target"	"moa"	"common_name"
"DB01229"	"BRD-A23723433"	"RCINICONZNJXQF-UHFFFAOYSA-N"	"PACLITAXEL"	""	"TUBB"	"Tubulin inhibitor"	"PACLITAXEL"
"DB01229"	"BRD-A63610676"	"RCINICONZNJXQF-WLUSQHPBSA-N"	"PACLITAXEL"	""	"TUBB"	"Tubulin inhibitor"	"PACLITAXEL"
"DB01229"	"BRD-K62008436"	"RCINICONZNJXQF-MZXODVADSA-N"	"PACLITAXEL"	""	"TUBB"	"Tubulin inhibitor"	"PACLITAXEL"
"DB01229"	"BRD-K86858124"	"RCINICONZNJXQF-XINRTLPHSA-N"	"PACLITAXEL"	""	"NR1I2"	"Tubulin inhibitor"	"PACLITAXEL"
"DB01229"	"BRD-K62008436"	"RCINICONZNJXQF-MZXODVADSA-N"	"PACLITAXEL"	""	"NR1I2"	"Tubulin inhibitor"	"PACLITAXEL"
"DB01229"	"BRD-A23723433"	"RCINICONZNJXQF-UHFFFAOYSA-N"	"PACLITAXEL"	""	"NR1I2"	"Tubulin inhibitor"	"PACLITAXEL"
"DB01229"	"BRD-K86858124"	"RCINICONZNJXQF-XINRTLPHSA-N"	"PACLITAXEL"	""	"TUBB"	"Tubulin inhibitor"	"PACLITAXEL"
"DB01230"	"BRD-A80793822"	"NRNCYVBFPDDJNE-UHFFFAOYSA-N"	"PEMOLINE"	""	""	""	"PEMOLINE"
"DB01231"	"BRD-K01663662"	"OGAKLTJNUQRZJU-UHFFFAOYSA-N"	"DIPHENIDOL"	""	"CHRM3"	"Acetylcholine receptor agonist"	"DIPHENIDOL"
"DB01231"	"BRD-K01663662"	"OGAKLTJNUQRZJU-UHFFFAOYSA-N"	"DIPHENIDOL"	""	"CHRM4"	"Acetylcholine receptor agonist"	"DIPHENIDOL"
"DB01231"	"BRD-K01663662"	"OGAKLTJNUQRZJU-UHFFFAOYSA-N"	"DIPHENIDOL"	""	"CHRM1"	"Acetylcholine receptor agonist"	"DIPHENIDOL"
"DB01232"	"BRD-A26690767"	"QWAXKHKRTORLEM-LINFGICFSA-N"	"SAQUINAVIR"	""	""	""	"SAQUINAVIR"
"DB01232"	"BRD-K70158168"	"QWAXKHKRTORLEM-AZFKVOMOSA-N"	"SAQUINAVIR"	""	""	""	"SAQUINAVIR"
"DB01232"	"BRD-K09963420"	"QWAXKHKRTORLEM-UGJKXSETSA-N"	"SAQUINAVIR"	""	""	""	"SAQUINAVIR"
"DB01233"	"BRD-K75641298"	"TTWJBBZEZQICBI-UHFFFAOYSA-N"	"METOCLOPRAMIDE"	""	"DRD2"	"Serotonin receptor antagonist"	"METOCLOPRAMIDE"
"DB01233"	"BRD-K75641298"	"TTWJBBZEZQICBI-UHFFFAOYSA-N"	"METOCLOPRAMIDE"	""	"HTR4"	"Dopamine receptor antagonist"	"METOCLOPRAMIDE"
"DB01233"	"BRD-K75641298"	"TTWJBBZEZQICBI-UHFFFAOYSA-N"	"METOCLOPRAMIDE"	""	"DRD2"	"Dopamine receptor antagonist"	"METOCLOPRAMIDE"
"DB01233"	"BRD-K75641298"	"TTWJBBZEZQICBI-UHFFFAOYSA-N"	"METOCLOPRAMIDE"	""	"HTR4"	"Serotonin receptor antagonist"	"METOCLOPRAMIDE"
"DB01233"	"BRD-K75641298"	"TTWJBBZEZQICBI-UHFFFAOYSA-N"	"METOCLOPRAMIDE"	""	"HTR3A"	"Dopamine receptor antagonist"	"METOCLOPRAMIDE"
"DB01233"	"BRD-K75641298"	"TTWJBBZEZQICBI-UHFFFAOYSA-N"	"METOCLOPRAMIDE"	""	"HTR3A"	"Serotonin receptor antagonist"	"METOCLOPRAMIDE"
"DB01234"	"BRD-K45192137"	"UREBDLICKHMUKA-UWJHKKLZSA-N"	"DEXAMETHASONE"	""	"NR3C1"	"Glucocorticoid receptor agonist"	"DEXAMETHASONE"
"DB01234"	"BRD-A69951442"	"UREBDLICKHMUKA-HIERVMNKSA-N"	"DEXAMETHASONE"	""	"NR3C1"	"Glucocorticoid receptor agonist"	"DEXAMETHASONE"
"DB01234"	"BRD-A10188456"	"UREBDLICKHMUKA-QCYOSJOCSA-N"	"DEXAMETHASONE"	""	"NR3C1"	"Glucocorticoid receptor agonist"	"DEXAMETHASONE"
"DB01234"	"BRD-K30207000"	"AKUJBENLRBOFTD-ARBOEXFKSA-N"	"DEXAMETHASONE"	""	"NR3C1"	"Glucocorticoid receptor agonist"	"DEXAMETHASONE"
"DB01234"	"BRD-K38775274"	"UREBDLICKHMUKA-CXSFZGCWSA-N"	"DEXAMETHASONE"	""	"NR3C1"	"Glucocorticoid receptor agonist"	"DEXAMETHASONE"
"DB01234"	"BRD-A35108200"	"UREBDLICKHMUKA-UHFFFAOYSA-N"	"DEXAMETHASONE"	""	"NR3C1"	"Glucocorticoid receptor agonist"	"DEXAMETHASONE"
"DB01234"	"BRD-K00835182"	"UREBDLICKHMUKA-BGFPPJMDSA-N"	"DEXAMETHASONE"	""	"NR3C1"	"Glucocorticoid receptor agonist"	"DEXAMETHASONE"
"DB01235"	"BRD-K34730807"	"WTDRDQBEARUVNC-LURJTMIESA-N"	"LEVODOPA"	""	"DRD3"	"Dopamine precursor"	"LEVODOPA"
"DB01238"	"BRD-K70358946"	"CEUORZQYGODEFX-UHFFFAOYSA-N"	"ARIPIPRAZOLE"	""	"HRH1"	"Serotonin receptor antagonist"	"ARIPIPRAZOLE"
"DB01238"	"BRD-K70358946"	"CEUORZQYGODEFX-UHFFFAOYSA-N"	"ARIPIPRAZOLE"	""	"HTR1D"	"Serotonin receptor antagonist"	"ARIPIPRAZOLE"
"DB01238"	"BRD-K70358946"	"CEUORZQYGODEFX-UHFFFAOYSA-N"	"ARIPIPRAZOLE"	""	"HTR2A"	"Serotonin receptor agonist"	"ARIPIPRAZOLE"
"DB01238"	"BRD-K70358946"	"CEUORZQYGODEFX-UHFFFAOYSA-N"	"ARIPIPRAZOLE"	""	"HTR1B"	"Serotonin receptor antagonist"	"ARIPIPRAZOLE"
"DB01238"	"BRD-K70358946"	"CEUORZQYGODEFX-UHFFFAOYSA-N"	"ARIPIPRAZOLE"	""	"HTR1A"	"Serotonin receptor agonist"	"ARIPIPRAZOLE"
"DB01238"	"BRD-K70358946"	"CEUORZQYGODEFX-UHFFFAOYSA-N"	"ARIPIPRAZOLE"	""	"DRD2"	"Serotonin receptor antagonist"	"ARIPIPRAZOLE"
"DB01238"	"BRD-K70358946"	"CEUORZQYGODEFX-UHFFFAOYSA-N"	"ARIPIPRAZOLE"	""	"HTR1D"	"Serotonin receptor agonist"	"ARIPIPRAZOLE"
"DB01238"	"BRD-K70358946"	"CEUORZQYGODEFX-UHFFFAOYSA-N"	"ARIPIPRAZOLE"	""	"HTR2A"	"Serotonin receptor antagonist"	"ARIPIPRAZOLE"
"DB01238"	"BRD-K70358946"	"CEUORZQYGODEFX-UHFFFAOYSA-N"	"ARIPIPRAZOLE"	""	"HTR2C"	"Serotonin receptor agonist"	"ARIPIPRAZOLE"
"DB01238"	"BRD-K70358946"	"CEUORZQYGODEFX-UHFFFAOYSA-N"	"ARIPIPRAZOLE"	""	"HTR1B"	"Serotonin receptor agonist"	"ARIPIPRAZOLE"
"DB01238"	"BRD-K70358946"	"CEUORZQYGODEFX-UHFFFAOYSA-N"	"ARIPIPRAZOLE"	""	"HTR2C"	"Serotonin receptor antagonist"	"ARIPIPRAZOLE"
"DB01238"	"BRD-K70358946"	"CEUORZQYGODEFX-UHFFFAOYSA-N"	"ARIPIPRAZOLE"	""	"HTR1A"	"Serotonin receptor antagonist"	"ARIPIPRAZOLE"
"DB01238"	"BRD-K70358946"	"CEUORZQYGODEFX-UHFFFAOYSA-N"	"ARIPIPRAZOLE"	""	"DRD2"	"Serotonin receptor agonist"	"ARIPIPRAZOLE"
"DB01238"	"BRD-K70358946"	"CEUORZQYGODEFX-UHFFFAOYSA-N"	"ARIPIPRAZOLE"	""	"HRH1"	"Serotonin receptor agonist"	"ARIPIPRAZOLE"
"DB01239"	"BRD-K59058766"	"WSPOMRSOLSGNFJ-VGOFMYFVSA-N"	"BRD-K59058766"	"CHLORPROTHIXENE"	""	""	"CHLORPROTHIXENE"
"DB01239"	"BRD-K81091703"	"WSPOMRSOLSGNFJ-UHFFFAOYSA-N"	"BRD-K81091703"	"CHLORPROTHIXENE"	""	""	"CHLORPROTHIXENE"
"DB01241"	"BRD-K11129031"	"HEMJJKBWTPKOJG-UHFFFAOYSA-N"	"GEMFIBROZIL"	""	"LPL"	"Lipoprotein lipase activator"	"GEMFIBROZIL"
"DB01241"	"BRD-K11129031"	"HEMJJKBWTPKOJG-UHFFFAOYSA-N"	"GEMFIBROZIL"	""	"CYP2C8"	"Lipoprotein lipase activator"	"GEMFIBROZIL"
"DB01241"	"BRD-K11129031"	"HEMJJKBWTPKOJG-UHFFFAOYSA-N"	"GEMFIBROZIL"	""	"PPARA"	"Lipoprotein lipase activator"	"GEMFIBROZIL"
"DB01242"	"BRD-K52989797"	"GDLIGKIOYRNHDA-UHFFFAOYSA-N"	"CLOMIPRAMINE"	""	"SLC6A4"	"SERT inhibitor"	"CLOMIPRAMINE"
"DB01242"	"BRD-K52989797"	"GDLIGKIOYRNHDA-UHFFFAOYSA-N"	"CLOMIPRAMINE"	""	"SLC6A2"	"SERT inhibitor"	"CLOMIPRAMINE"
"DB01243"	"BRD-K17075857"	"WDFKMLRRRCGAKS-UHFFFAOYSA-N"	"CHLOROXINE"	""	""	""	"CHLOROXINE"
"DB01244"	"BRD-A91008255"	"UIEATEWHFDRYRU-UHFFFAOYSA-N"	"BEPRIDIL"	""	""	""	"BEPRIDIL"
"DB01245"	"BRD-K49783248"	"MTCUAOILFDZKCO-UHFFFAOYSA-N"	"DECAMETHONIUM"	""	"CHRNA2"	"Acetylcholine receptor agonist"	"DECAMETHONIUM"
"DB01246"	"BRD-M58473998"	"QVKSGMJGGSXIQM-UHFFFAOYSA-N"	"ALIMEMAZINE"	""	"HRH1"	"Histamine receptor agonist"	"ALIMEMAZINE"
"DB01246"	"BRD-A49225603"	"ZZHLYYDVIOPZBE-UHFFFAOYSA-N"	"ALIMEMAZINE"	""	"HRH1"	"Histamine receptor agonist"	"ALIMEMAZINE"
"DB01246"	"BRD-A49225603"	"ZZHLYYDVIOPZBE-UHFFFAOYSA-N"	"ALIMEMAZINE"	""	"HRH1"	"Histamine receptor ligand"	"ALIMEMAZINE"
"DB01246"	"BRD-M58473998"	"QVKSGMJGGSXIQM-UHFFFAOYSA-N"	"ALIMEMAZINE"	""	"HRH1"	"Histamine receptor ligand"	"ALIMEMAZINE"
"DB01247"	"BRD-K93332168"	"XKFPYPQQHFEXRZ-UHFFFAOYSA-N"	"ISOCARBOXAZID"	""	"MAOB"	"Monoamine oxidase inhibitor"	"ISOCARBOXAZID"
"DB01247"	"BRD-K93332168"	"XKFPYPQQHFEXRZ-UHFFFAOYSA-N"	"ISOCARBOXAZID"	""	"MAOA"	"Monoamine oxidase inhibitor"	"ISOCARBOXAZID"
"DB01248"	"BRD-K30618791"	"ZDZOTLJHXYCWBA-FNKMKNBQSA-N"	"DOCETAXEL"	""	"TUBB"	"Tubulin inhibitor"	"DOCETAXEL"
"DB01248"	"BRD-A05821830"	"ZDZOTLJHXYCWBA-JXHJHTFNSA-N"	"DOCETAXEL"	""	"TUBB"	"Tubulin inhibitor"	"DOCETAXEL"
"DB01248"	"BRD-K63265447"	"ZDZOTLJHXYCWBA-VJAAGMARSA-N"	"DOCETAXEL"	""	"TUBB"	"Tubulin inhibitor"	"DOCETAXEL"
"DB01248"	"BRD-K30577245"	"ZDZOTLJHXYCWBA-VCVYQWHSSA-N"	"DOCETAXEL"	"DOCETAXIL"	"TUBB"	"Tubulin inhibitor"	"DOCETAXEL"
"DB01248"	"BRD-K42125900"	"ZDZOTLJHXYCWBA-AWAZFWMNSA-N"	"DOCETAXEL"	""	"TUBB"	"Tubulin inhibitor"	"DOCETAXEL"
"DB01249"	"BRD-A08660406"	"NBQNWMBBSKPBAY-UHFFFAOYSA-N"	"IODIXANOL"	""	""	""	"IODIXANOL"
"DB01251"	"BRD-K80396088"	"LLJFMFZYVVLQKT-UHFFFAOYSA-N"	"GLIQUIDONE"	""	"ABCC8"	"Sulfonylurea"	"GLIQUIDONE"
"DB01252"	"BRD-K52959329"	"WPGGHFDDFPHPOB-BBWFWOEESA-N"	"MITIGLINIDE"	""	"ABCC8"	"Insulin secretagogue"	"MITIGLINIDE"
"DB01253"	"BRD-A73581086"	"WVVSZNPYNCNODU-UHFFFAOYSA-N"	"ERGOMETRINE"	""	"HTR2A"	"Adrenergic receptor agonist"	"ERGOMETRINE"
"DB01253"	"BRD-A73581086"	"WVVSZNPYNCNODU-UHFFFAOYSA-N"	"ERGOMETRINE"	""	"HTR2A"	"Serotonin receptor agonist"	"ERGOMETRINE"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"SRC"	"PDGFR inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"YES1"	"PDGFR inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"KIT"	"Ephrin inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"BCR"	"Src inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"PDGFRB"	"PDGFR inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"LYN"	"PDGFR inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"LCK"	"Ephrin inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"YES1"	"KIT inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"PDGFRB"	"Src inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"YES1"	"Ephrin inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"BCR"	"PDGFR inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"SRC"	"Abl kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"YES1"	"Tyrosine kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"SRC"	"Src inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"LYN"	"Src inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"EPHA2"	"KIT inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"LCK"	"PDGFR inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"LYN"	"Abl kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"LYN"	"Tyrosine kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"KIT"	"Abl kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"FYN"	"Abl kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"SRC"	"Tyrosine kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"FYN"	"KIT inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"YES1"	"Abl kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"EPHA2"	"Ephrin inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"ABL1"	"Ephrin inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"EPHA2"	"Abl kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"BCR"	"Tyrosine kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"PDGFRB"	"Abl kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"PDGFRB"	"Tyrosine kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"KIT"	"PDGFR inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"ABL1"	"Abl kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"BCR"	"Ephrin inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"BCR"	"Abl kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"SRC"	"Ephrin inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"FYN"	"Src inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"EPHA2"	"Src inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"ABL1"	"Src inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"ABL1"	"KIT inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"LCK"	"Abl kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"FYN"	"Ephrin inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"KIT"	"Src inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"FYN"	"Tyrosine kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"LCK"	"Tyrosine kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"ABL1"	"Tyrosine kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"KIT"	"Tyrosine kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"LCK"	"KIT inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"FYN"	"PDGFR inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"EPHA2"	"Tyrosine kinase inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"PDGFRB"	"Ephrin inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"EPHA2"	"PDGFR inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"LCK"	"Src inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"PDGFRB"	"KIT inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"YES1"	"Src inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"LYN"	"Ephrin inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"LYN"	"KIT inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"KIT"	"KIT inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"ABL1"	"PDGFR inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"SRC"	"KIT inhibitor"	"DASATINIB"
"DB01254"	"BRD-K49328571"	"ZBNZXTGUTAYRHI-UHFFFAOYSA-N"	"DASATINIB"	""	"BCR"	"KIT inhibitor"	"DASATINIB"
"DB01256"	"BRD-K17930269"	"STZYTFJPGGDRJD-FAJFTSBPSA-N"	"RETAPAMULIN"	""	""	""	"RETAPAMULIN"
"DB01259"	"BRD-K19687926"	"BCFGMOOMADDAQU-UHFFFAOYSA-N"	"LAPATINIB"	""	"EGFR"	"EGFR inhibitor"	"LAPATINIB"
"DB01259"	"BRD-K19687926"	"BCFGMOOMADDAQU-UHFFFAOYSA-N"	"LAPATINIB"	""	"EGFR"	"ErbB2 inhibitor"	"LAPATINIB"
"DB01259"	"BRD-M07438658"	"BCFGMOOMADDAQU-UHFFFAOYSA-N"	"LAPATINIB"	""	"EGFR"	"ErbB2 inhibitor"	"LAPATINIB"
"DB01259"	"BRD-K19687926"	"BCFGMOOMADDAQU-UHFFFAOYSA-N"	"LAPATINIB"	""	"ERBB2"	"ErbB2 inhibitor"	"LAPATINIB"
"DB01259"	"BRD-K19687926"	"BCFGMOOMADDAQU-UHFFFAOYSA-N"	"LAPATINIB"	""	"ERBB2"	"EGFR inhibitor"	"LAPATINIB"
"DB01259"	"BRD-M07438658"	"BCFGMOOMADDAQU-UHFFFAOYSA-N"	"LAPATINIB"	""	"ERBB2"	"ErbB2 inhibitor"	"LAPATINIB"
"DB01259"	"BRD-M07438658"	"BCFGMOOMADDAQU-UHFFFAOYSA-N"	"LAPATINIB"	""	"ERBB2"	"EGFR inhibitor"	"LAPATINIB"
"DB01259"	"BRD-M07438658"	"BCFGMOOMADDAQU-UHFFFAOYSA-N"	"LAPATINIB"	""	"EGFR"	"EGFR inhibitor"	"LAPATINIB"
"DB01261"	"BRD-K19416115"	"MFFMDFFZMYYVKS-SECBINFHSA-N"	"SITAGLIPTIN"	""	"DPP4"	"Dipeptidyl peptidase inhibitor"	"SITAGLIPTIN"
"DB01262"	"BRD-K79254416"	"XAUDJQYHKZQPEU-KVQBGUIXSA-N"	"DECITABINE"	""	"DNMT1"	"DNA methyltransferase inhibitor"	"DECITABINE"
"DB01264"	"BRD-K84986517"	"CJBJHOAVZSMMDJ-HEXNFIEUSA-N"	"DARUNAVIR"	""	"CYP3A4"	"HIV protease inhibitor"	"DARUNAVIR"
"DB01265"	"BRD-K15976406"	"IQFYYKKMVGJFEH-CSMHCCOUSA-N"	"TELBIVUDINE"	""	""	""	"TELBIVUDINE"
"DB01268"	"BRD-M64432851"	"WINHZLLDWRZWRT-ATVHPVEESA-N"	"SUNITINIB"	""	"KIT"	"VEGFR inhibitor"	"SUNITINIB"
"DB01268"	"BRD-K42828737"	"WINHZLLDWRZWRT-ATVHPVEESA-N"	"SUNITINIB"	"SUNITINIB-MALATE"	"PDGFRB"	"FLT3 inhibitor"	"SUNITINIB"
"DB01268"	"BRD-M64432851"	"WINHZLLDWRZWRT-ATVHPVEESA-N"	"SUNITINIB"	""	"FLT4"	"FLT3 inhibitor"	"SUNITINIB"
"DB01268"	"BRD-M64432851"	"WINHZLLDWRZWRT-ATVHPVEESA-N"	"SUNITINIB"	""	"RET"	"KIT inhibitor"	"SUNITINIB"
"DB01268"	"BRD-M64432851"	"WINHZLLDWRZWRT-ATVHPVEESA-N"	"SUNITINIB"	""	"PDGFRB"	"KIT inhibitor"	"SUNITINIB"
"DB01268"	"BRD-K42828737"	"WINHZLLDWRZWRT-ATVHPVEESA-N"	"SUNITINIB"	"SUNITINIB-MALATE"	"KDR"	"FLT3 inhibitor"	"SUNITINIB"
"DB01268"	"BRD-K42828737"	"WINHZLLDWRZWRT-ATVHPVEESA-N"	"SUNITINIB"	"SUNITINIB-MALATE"	"RET"	"KIT inhibitor"	"SUNITINIB"
"DB01268"	"BRD-M64432851"	"WINHZLLDWRZWRT-ATVHPVEESA-N"	"SUNITINIB"	""	"FLT1"	"FLT3 inhibitor"	"SUNITINIB"
"DB01268"	"BRD-K42828737"	"WINHZLLDWRZWRT-ATVHPVEESA-N"	"SUNITINIB"	"SUNITINIB-MALATE"	"KDR"	"KIT inhibitor"	"SUNITINIB"
"DB01268"	"BRD-K42828737"	"WINHZLLDWRZWRT-ATVHPVEESA-N"	"SUNITINIB"	"SUNITINIB-MALATE"	"KIT"	"FLT3 inhibitor"	"SUNITINIB"
